count,hate_speech_count,offensive_language_count,neither_count,class,tweet,cleaned_tweet
3,0,3,0,1,"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY",king_shawn_6 white_thunduh that's get yellow flags amazing 128079;&#128524 hell yeah niggy
3,0,3,0,1,"""@KissMySmilee: Don't got time for bitches to be actin iffy.""",kissmysmilee don't got time bitches actin iffy
3,0,0,3,2,"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT",knightfanneal ucfpinkparty come stay alive knights nation still early bird special comeatmeut
3,0,2,1,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them",kyranadiya hoes ain't loyal ain't http://t.co/h1ubsvbkgl smfh amp wonder nobody decent wants
3,0,3,0,1,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",lcistj bruh studs keep thinking i'm soft hell ask ya girl many times screamed bitch oh okay stfu bye hoe
3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;","lodycash dry pussy bitches always blame condom&#128514;""&#128079;&#128514;&#128079;&#128514"
3,0,3,0,1,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;",lunaraps shut yo bitch ass https://t.co/iemn1u0gm5 128557;&#128514
3,0,3,0,1,"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",laflaregodjosh gucci mane jail dropping mixtapes every month hoes can't even text back
3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",latrobemark love hoes money wats wrong niggas
6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",lebronvuitton loyal bitch burbs without daddy issues like finding holographic mewtwo sounding like lol
3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",lilfridayhoe easy cum easy hoe that's fact
3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",lifeasbros charlie sheen real http://t.co/gggdk3kov7 major fucking respect charlie sheen
3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",lightskingawdd wish bae 128533 got hoes tho
3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",lil_mike_12 fuck twerking bitch cook
3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",linniekravitz wesgodlaflare bitch wtf http://t.co/dasmycxodb
3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",lipe_the_great 8220;@h0rheyd lipe_the_great shut zoe fight pussy&#8221 zoe i'm good man good ma'am move along
3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",lolaaisdope lmao fucking snake bitches em
3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",loveable_aizah big booty hoes everywhere sheesh 128525 damn 127807;&#128064;&#127807
3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",mlbnetwork stay tuned mlbnetwork update report yankees 1b teixeiramark25 8-10 weeks dliming35 bum
3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04","m_rad 8220;@dezdlt play soccer cheat girls wear khaki coloured cargos haircut http://t.co/tycihd6pkw&#8221 yes lmfao""@soccerboy_04"
3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",madflyentist oregon chokes every year get field trash ass program rft
3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",mannydiesel def cowboy lol rt artoffloyd terrell owens best eagle amp cowboy ever dude cried like bitch tv romo
3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",markroundtreejr lmfaoooo hate black people https://t.co/rnvd2nlcdr there's black people niggers
3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",master11 20tolife gabrielastarr could u bitch potent
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",maxmayo77 http://t.co/3jk4kr44x3 pissed lad past would lick dirty soles slept
3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",maxmayo77 http://t.co/prrskknqrv love frat boy w soft long soles
3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",maxmayo77 http://t.co/xpsc3makgj sexy lad hot soles arches
3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",megamindnick white_thunduh nah fam gotta cheat hoes depends female feel
3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",mesha_nojas vontethekidd 128079;&#128079;&#128079;&#128079;&#128588 got hicks lol
3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",migsmichelen new twitter confusing shit go back south america bitch
3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy","miikito_x3 toto means ass vagina?""i think pussy cause toto santi like nasty pussy"
3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!","mikelahenry actually choose ugly bitch 58381;""her ass must fat"
3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",mileycyrus bitch couldn't kill vibe ya tried 127752;&#127752;&#127752 dis love miley
3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",montrell i'm tired bitches saying look mean 128530 nigga big af wear tight shirts grim everybody
6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",motherjones 10 birds grandkids may never see thanks climate change http://t.co/xqmxhkaswt http://t.co/rbitegrnhm climate
3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",mvckfadden stay beautiful bitch
3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls","nickiminaj wutkinda r purple ceeeleee""man gurl jus playin stupid hoe track still shitted sum gurls"
3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",nastycopper money getting taller bitches getting blurry
3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",newsomejade ain't never seen bitch obsessed nigga&#128514 i'm obsessed mine 128529
3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",nicholas_ted33 kobe stay talking trash let's forget http://t.co/vh4tnekvtp j_austin12 meant one smh
3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",nochillpaz least i'm nigger http://t.co/rgja7cfoit lmfao
3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",no_fakingg people always asking i'm mixed bad asian bitch lol
3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",notoriousbm95 whiteponyjr ariza snake coward least isn't cripple like hero roach lmaoo
3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",osay_it_aint_so 8220;@ignorealllaws fosters home imaginary trash&#8221 whoa chill show everything tf
6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",officialreplay lowkey tired tired quiet go sleep hoe
3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",prayingforhead 8220;@macklemroe stop bringing weird niggers mentions prayingforhead&#8221 http://t.co/cussdjesrk
3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",prettyboss_brat don't love hoes 128080;&#128581
3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",patrickquelo yo girl cant homeboys ol weak bitch ass nigga
3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",patsfanjoe32 d_palomino52 think worst advice gave don't pussy speed lol
3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy","poemsporn quote tweet favorite animal.""pussy"
3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",poetic_success hate strippers tell they're dancers hoe ballet dancers don't pop pussy beethoven stripper
3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",poffalicious andrewbryant poff double vision 2 beers poff double pussy 128526 smh
3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",poobie bitches twerk computer ya 128089 ya damn 128089;&#8252;&#65039
3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prodsjewel 8220;@sreadthepeace 8220;@yungmindless peacepunkprince prince art http://t.co/ephrwxmbhr&#8221 nobody takin bitch
3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",quan1t0 61 welfare/government aid claimed white people y'all black slander trash
3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",quan1t0 bitches don't care play role
6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",queen_kaaat took find hiding lime tree iemonaids dis bitch da wrong tree bro
6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",rtnba drakes new shoes released nike/jordan yes there's glitter shoes http://t.co/qctplxhexm dudes fag
3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",rachiesoul dizzleofficial inna di ghetto alone lmaoo
3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know","ramboutit 8220;@master11 20tolife ramboutit hoes austin&#8221 teach us austin.""i teach u get curved that's know"
3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",reachtheeclimax bitches can't cook know suck dick s/o ones
3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",renegademo fat hoes get chose lol
3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal","riahsm hoesaintloyal well they're hoes,no one expects loyal"
3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",rishaawilliams treshon_scrooge nevertrustt ol bitch ass http://t.co/amcoiny0wg
3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",rnadjorell bruh im tired niggas retweetin miley cyrus naked bitch aint types bad lmaooo
3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",sactownprodigy tony romo mavs game dont mean still bitch lmao fuk cowgirls lol bitch fuck
3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",samjlayman holy shit freddie highmore charlie chocolate factory rolls floor laughing
3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",samirahusic don't want sex gf feel like i'm using anonymous whata faggot
3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",sexualgxfs one followers 128525;&#128553 http://t.co/f1tjl9xnct somebody bitch don't
3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",shaa_jenkins ya bitch always bitching clearly care annoying bitch
3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",shantaughther catfish hoes thinkin slick niggas catching 128524
3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",shewenttojordan can't worry bitch ain't worried bout real
3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",showarrive side hoes insecure niggas can't handle real one
3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",shun_stokes 128514;&#128514;&#128514;&#128514;rt bluprint_4 lmao bitch come scooting tent like fuck shit 128557;&#128557;&#128557
3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",shun_stokes cousin said share hoes brothers said sharing caring love brothers 128514
3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;","slimgirl_probz i'm hungry ionn wanna spend money food&#128530;""broke hoe problems 128514;&#128514;&#128514;&#128128"
6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",smeegbaby dese hoes lyin us nigga
3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",snakecharmsdump http://t.co/4b427dqzcv oh yeah fuck bitch
3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",sportscenter eli manning threw nfl-leading 27th interception season lmao trash
3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",sportscenter usc senior rb anthony brown calls head coach steve sarkisian racist quits team 187 http://t.co/joosdsubir he's bitch
3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",stellatex guess also zero time mansplaining adios stfu pussy
3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",stephenwildboy chilling 128069;&#8482 http://t.co/mik3ipnle6 sexy scally lad
3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",strap ain't sharing bitch mines mines 128175
3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",sukmysweetness money impress simple broke bitches
3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",sylvieamx pisces never anybody's bitch don't let people control change rigghhht
3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tee_jonez 16stanleys kingcuh tuku ho idk blah blah blah 128514;&#128514;&#128514
3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",tee_jonez kingcuh 16stanleys i'm mad cuh hahaha suure tuku ho ita 128514;&#128514
3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",tayknosbest hoes crazy
3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",taylorr_babee ain't ever gonna slice bitch kevin hart
3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",thatniggatroy oomf fuckin fine tho 128553 dam don't bitch
3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",thegamerkingkev wonder girl gave head 24 boys drink magaluf twitter probly sends nudes fags
3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",thenewsat newsatquestions yeah bitch yeah bitch call maybe b steve-o c later d jesse pinkman machinegunkelly
